ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
1275,52,2,06-Jun-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1286,89,19,12-Mar-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1288,77,8,09-Jun-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1295,61,8,16-Sep-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1311,71,13,29-Jan-23,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1313,2,2,30-Jun-25,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0
1314,63,2,17-Mar-25,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1326,69,4,09-Jun-24,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1332,72,4,15-Jun-24,5,Amazing  value  for  the    price.,0.7351,Positive,0.5 to 1.0
1342,91,1,03-Jun-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1343,39,4,10-Apr-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1345,55,18,14-Oct-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1348,45,19,14-Feb-24,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1354,53,8,08-May-24,5,"Excellent    product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1355,9,20,29-May-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1361,96,15,07-Mar-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
12,77,2,13-Jan-25,2,Product  did    not  meet  my  expectations.,0,Negative,0.0 to 0.49
57,41,10,06-Apr-24,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
58,78,7,16-Jul-24,2,"The  product    is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
62,35,17,18-Mar-23,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
79,84,15,28-May-24,2,The  product  arrived    late.,0,Negative,0.0 to 0.49
99,79,16,29-Jan-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
105,32,12,27-Aug-24,2,The  product    arrived  late.,0,Negative,0.0 to 0.49
106,94,17,25-Feb-24,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
113,27,9,31-Mar-24,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
114,52,19,04-May-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
122,83,14,27-Sep-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
128,71,20,13-Dec-23,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
132,21,7,13-Nov-25,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
147,100,20,25-Jan-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
157,10,17,14-Oct-25,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
160,71,9,02-Jan-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
161,9,18,05-Aug-25,2,The  product  arrived    late.,0,Negative,0.0 to 0.49
164,25,19,16-Mar-24,2,Product  did  not    meet  my  expectations.,0,Negative,0.0 to 0.49
167,28,16,02-Aug-23,2,Product  did  not  meet    my  expectations.,0,Negative,0.0 to 0.49
185,8,6,13-Nov-23,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
189,83,7,13-Mar-25,2,The  product    arrived  late.,0,Negative,0.0 to 0.49
201,59,6,23-May-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
210,28,1,10-Dec-23,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
215,55,10,07-Jan-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
220,78,9,12-Aug-25,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
226,60,9,23-Aug-23,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
228,20,19,23-Oct-25,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
230,54,11,19-Oct-23,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
233,81,4,14-Nov-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
290,20,14,23-Sep-24,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
300,22,18,09-May-23,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
312,90,3,05-Nov-23,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
314,22,17,06-Oct-25,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
328,100,13,20-Feb-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
336,8,8,07-Feb-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
338,98,4,22-Jan-23,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
341,62,3,04-Nov-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
348,52,13,05-Mar-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
354,50,18,03-Jan-24,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
355,59,9,04-Mar-24,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
371,29,1,20-Jan-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
378,64,9,20-Mar-24,2,The  product  arrived    late.,0,Negative,0.0 to 0.49
393,6,20,18-Apr-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
407,79,11,12-Jan-23,2,Disappointed  with  the    performance.,-0.4767,Negative,-0.49 to 0.0
415,97,8,04-Jun-25,2,Disappointed  with  the    performance.,-0.4767,Negative,-0.49 to 0.0
423,76,18,01-Aug-23,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
425,89,6,04-Mar-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
430,99,9,03-Aug-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
456,2,1,09-Jan-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
483,28,20,29-Jun-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
492,94,20,19-Mar-25,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
500,57,9,20-Dec-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
502,5,1,10-Nov-25,2,Product    did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
503,5,16,03-Jul-24,2,Product  did  not  meet    my  expectations.,0,Negative,0.0 to 0.49
506,80,8,19-Oct-25,2,"Average  experience,    nothing  special.",-0.3089,Negative,-0.49 to 0.0
514,72,15,18-Jun-23,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
521,47,5,31-Mar-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
536,33,19,29-Dec-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
554,18,1,16-Aug-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
586,7,17,11-Apr-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
594,14,4,01-Oct-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
600,65,3,11-Jan-25,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0
611,6,4,06-Dec-23,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
621,70,14,13-May-25,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
633,52,3,26-Dec-23,2,The    product  arrived  late.,0,Negative,0.0 to 0.49
642,53,17,28-Apr-25,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
649,8,17,05-Feb-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
661,40,18,20-Sep-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
665,99,12,03-Jan-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
675,24,9,07-Feb-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
679,10,8,29-Sep-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
684,92,12,12-Jan-25,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
687,86,17,16-Jul-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
707,96,16,08-Aug-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
719,24,4,03-Dec-25,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
721,4,15,25-Sep-24,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0
723,84,7,22-Nov-23,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
749,64,13,28-Jun-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
758,53,1,23-May-24,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0
759,21,16,13-Dec-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
773,17,14,21-Jun-24,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
784,22,16,09-Dec-24,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
798,95,13,22-Aug-23,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
801,36,10,09-Jan-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
805,76,20,28-Oct-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
809,37,17,20-Aug-23,2,Product  did  not  meet  my    expectations.,0,Negative,0.0 to 0.49
810,56,2,24-Jun-25,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
830,61,19,23-Jul-25,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0
834,74,1,21-Sep-25,2,"Average    experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
843,51,13,28-Aug-25,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0
855,2,7,08-Jan-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
862,4,10,17-Jan-25,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
872,96,3,14-Apr-25,2,Product  did    not  meet  my  expectations.,0,Negative,0.0 to 0.49
878,24,10,26-May-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
887,38,10,17-Mar-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
897,48,5,05-Jan-25,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
905,82,4,05-May-24,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0
912,100,2,27-Oct-25,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
916,40,5,05-Oct-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
946,96,7,28-Aug-23,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
947,86,18,02-Nov-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
951,80,15,11-Jul-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
956,33,2,26-Oct-24,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
963,36,6,17-Nov-23,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
980,92,14,14-Jul-23,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
985,78,11,23-Oct-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1009,31,3,21-Nov-25,2,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Negative,-0.49 to 0.0
1012,26,3,25-Feb-25,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1015,25,2,05-Mar-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1016,30,16,27-Aug-25,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
1018,44,20,29-Jul-24,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0
1036,24,7,16-Aug-25,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1051,63,5,16-Mar-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
1056,68,17,14-Sep-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1059,67,2,23-Dec-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1068,61,15,16-Aug-25,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
1091,72,2,28-Jan-24,2,The  product    arrived  late.,0,Negative,0.0 to 0.49
1094,48,11,04-Jul-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1097,47,12,15-Oct-23,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1119,99,4,19-Jan-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
1120,4,17,30-Sep-24,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1126,10,19,19-Mar-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1140,28,12,07-Mar-23,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1154,9,19,09-Jul-23,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1162,55,10,08-Jun-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
1171,49,4,12-Jan-24,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1212,82,19,11-Oct-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1215,68,7,28-Mar-25,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
1220,25,8,26-Jan-23,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
1225,93,8,08-Aug-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
1231,81,7,02-Sep-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
1247,79,6,08-Aug-24,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1256,80,4,12-Aug-25,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1262,46,17,26-Aug-24,2,Disappointed  with    the  performance.,-0.4767,Negative,-0.49 to 0.0
1282,7,19,24-Apr-23,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
1287,69,17,04-Oct-24,2,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
1316,40,20,24-May-25,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
1321,32,3,25-Feb-25,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
1327,37,9,20-May-25,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1329,45,19,03-Jan-24,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1330,24,12,31-May-25,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1338,44,13,01-Feb-25,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1341,64,7,21-Jun-23,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0
1346,47,6,14-Oct-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
1360,58,12,13-Nov-23,2,"Average    experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1363,16,4,16-Jul-24,2,The  product  arrived  late.,0,Negative,0.0 to 0.49
20,34,6,29-Apr-23,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5
50,62,4,07-Jan-23,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
65,34,3,15-Jun-24,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
118,59,6,01-May-24,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
148,17,18,05-Nov-24,1,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
194,7,7,19-May-25,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
212,87,10,03-Jan-23,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
243,24,11,17-Feb-23,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5
249,75,2,04-Jan-23,1,"Not    satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5
250,22,11,21-Sep-23,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
270,46,6,25-Sep-23,1,The  color  was  different  from  what  was  shown.,0,Negative,0.0 to 0.49
299,93,13,01-Feb-24,1,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
347,75,16,19-Aug-25,1,Disappointed    with  the  performance.,-0.4767,Negative,-0.49 to 0.0
356,86,14,23-Nov-23,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
368,34,8,11-May-25,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5
373,92,14,12-Jul-25,1,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
374,89,12,08-Feb-23,1,The  product    stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
388,99,1,10-Dec-25,1,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
410,83,1,11-Jan-23,1,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
418,94,2,02-Mar-25,1,"Not  satisfied,  the  product  broke  after  a    week.",-0.6288,Negative,-1.0 to -0.5
419,68,6,01-Sep-25,1,The  color  was  different  from  what  was  shown.,0,Negative,0.0 to 0.49
441,12,6,03-Sep-23,1,Product  did    not  meet  my  expectations.,0,Negative,0.0 to 0.49
442,28,8,06-Apr-25,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
465,43,12,14-Dec-25,1,Disappointed    with  the  performance.,-0.4767,Negative,-0.49 to 0.0
473,7,19,03-Aug-24,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
484,36,10,22-Aug-23,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
487,78,3,01-May-25,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5
511,55,15,01-Apr-25,1,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0
522,8,10,04-Aug-23,1,Product    did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
542,49,5,11-Jul-23,1,"Not    satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5
547,28,11,28-May-24,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
561,6,5,27-Feb-25,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
565,60,20,30-Jun-24,1,"Terrible  customer  service,  would  not    buy  again.",-0.4767,Negative,-0.49 to 0.0
641,58,9,05-Jan-24,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5
654,46,8,01-Jan-23,1,The  color  was  different  from  what  was  shown.,0,Negative,0.0 to 0.49
658,3,18,16-Jun-25,1,Not  worth  the    money.,-0.1695,Negative,-0.49 to 0.0
682,80,11,05-Jan-23,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5
685,86,14,22-Mar-24,1,The  color  was  different  from  what  was  shown.,0,Negative,0.0 to 0.49
718,30,20,19-May-23,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
729,99,9,17-Mar-23,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
752,7,12,11-Oct-24,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
764,84,11,08-Jul-24,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
765,74,18,11-Dec-24,1,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
815,72,6,19-Nov-25,1,I  had  a  bad  experience    with  this  product.,-0.5423,Negative,-1.0 to -0.5
825,21,18,10-Jan-23,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5
836,52,9,25-Oct-23,1,Product  did    not  meet  my  expectations.,0,Negative,0.0 to 0.49
847,6,5,29-May-25,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
848,6,18,08-Mar-23,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
867,7,8,20-Jul-23,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
876,10,19,19-Jun-24,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
888,83,4,05-Jan-23,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5
890,59,5,25-Jul-24,1,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
911,93,6,27-Jun-24,1,Product  did    not  meet  my  expectations.,0,Negative,0.0 to 0.49
915,55,5,21-Dec-24,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5
919,37,18,14-Feb-25,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
925,2,20,10-Feb-25,1,"Terrible  customer  service,  would    not  buy  again.",-0.4767,Negative,-0.49 to 0.0
949,55,15,25-Aug-25,1,Product  did    not  meet  my  expectations.,0,Negative,0.0 to 0.49
958,45,1,17-Aug-23,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1034,34,19,04-Feb-24,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1046,45,8,17-May-25,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
1108,50,3,03-May-23,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
1135,77,12,26-Oct-24,1,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
1157,13,12,16-Jul-25,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
1178,43,6,08-Sep-24,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5
1190,16,4,19-Aug-24,1,The    product  arrived  late.,0,Negative,0.0 to 0.49
1197,70,15,30-Oct-24,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
1237,94,17,20-Oct-24,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5
1250,11,10,23-Oct-25,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1274,24,1,14-Aug-25,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1284,2,12,04-Oct-25,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1305,24,4,26-Jan-25,1,The    product  arrived  late.,0,Negative,0.0 to 0.49
1317,24,8,08-Nov-25,1,The  product  arrived  late.,0,Negative,0.0 to 0.49
1319,84,6,20-Jul-24,1,Product  did  not  meet  my    expectations.,0,Negative,0.0 to 0.49
1320,74,10,26-Nov-24,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5
1322,70,16,15-Apr-24,1,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
1323,61,17,27-Oct-25,1,Product  did    not  meet  my  expectations.,0,Negative,0.0 to 0.49
1336,95,9,27-Nov-23,1,"Not  satisfied,  the    product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5
1351,30,20,23-Jul-23,1,"Not  satisfied,  the  product  broke    after  a  week.",-0.6288,Negative,-1.0 to -0.5
1357,23,17,03-Jan-24,1,"Terrible    customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
1362,99,2,03-Dec-25,1,Product  did  not  meet  my  expectations.,0,Negative,0.0 to 0.49
121,91,1,02-Nov-25,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49
638,63,16,23-Aug-25,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49
740,33,5,05-Feb-25,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49
849,78,10,01-Feb-25,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49
993,27,12,10-Jan-25,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49
1125,100,12,20-Jul-25,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49
1276,52,10,05-Nov-24,2,"Good  quality,  but    could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49
4,78,15,21-Apr-25,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
24,100,4,18-Jul-25,3,"I  love  this    product,  will  buy  again!",0.6696,Mixed Positive,0.5 to 1.0
31,93,4,25-Aug-25,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive,0.0 to 0.49
36,96,9,05-Dec-25,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
49,3,7,09-Jun-25,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
55,57,9,03-Nov-25,3,Customer  support  was    very  helpful.,0.6997,Mixed Positive,0.5 to 1.0
56,15,10,11-Dec-25,3,Shipping  was  fast  and  the  item  was  well-packaged.,0,Neutral,0.0 to 0.49
69,77,12,03-Aug-25,3,Five  stars  for  the  quick  delivery.,0,Neutral,0.0 to 0.49
71,24,11,28-Jul-25,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
89,60,3,08-Jul-24,3,The  quality  is  top-notch.,0,Neutral,0.0 to 0.49
91,4,16,27-Sep-25,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0
96,19,13,02-Sep-23,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
134,74,4,27-Mar-24,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
140,53,18,03-Dec-23,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
151,21,19,30-Oct-23,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
152,32,16,15-Dec-25,3,"Good  quality,  but    could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
166,87,3,01-Nov-23,3,"Good    quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
168,72,2,13-Dec-25,3,Customer  support  was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0
175,3,6,02-Nov-24,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
190,83,3,10-Aug-23,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
200,30,17,09-Jan-25,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
214,53,18,13-Apr-25,3,Five  stars  for  the  quick  delivery.,0,Neutral,0.0 to 0.49
